178.254.25.164:8333,0.008021
85.229.85.54:8333,0.002151
95.217.35.79:8333,+Inf
smhdbzlekdihngfu.onion:8333,+Inf
162.192.106.56:8333,+Inf
178.63.52.122:8333,+Inf
188.216.165.203:8333,0.001526
81.202.96.80:8333,19.967645
82.161.200.117:8333,+Inf
93.131.73.188:8333,+Inf
[2a01:e35:2feb:1c01::9b]:8333,0.000068
158.140.128.224:8333,+Inf
178.14.41.165:8333,0.070600
185.159.80.204:8333,+Inf
47.88.76.141:8333,+Inf
[2804:14c:117:8be7::1000]:8333,0.066643
j4ceme5hs7bcpvku.onion:8333,+Inf
116.202.116.247:8333,+Inf
128.199.202.168:8333,+Inf
173.21.218.95:8333,0.000094
2.138.83.155:8333,0.006914
89.243.239.121:8333,0.119642
171.7.15.188:8333,0.004854
189.170.32.157:8333,0.000114
190.88.239.183:8333,19.328859
47.108.30.165:8333,+Inf
51.154.57.233:8333,+Inf
83.41.121.240:8333,36.954662
[2604:a880:2:d0::52d5:e001]:8333,0.002448
185.202.173.214:8333,+Inf
205.185.121.236:8333,+Inf
46.101.238.40:8333,+Inf
23.117.25.70:8333,+Inf
35.206.171.89:8333,0.000047
58.106.193.71:8333,12.070411
h4dyiqg3ir4rp3wk.onion:8333,+Inf
motk4kgnt527kr6u.onion:8333,+Inf
176.31.255.164:8333,+Inf
188.121.168.69:8333,+Inf
194.75.87.19:8333,0.000160
5.74.7.67:8333,+Inf
92.117.119.69:8333,0.004086
nfdqmshtpcwerp6c.onion:8333,+Inf
136.144.215.219:10100,+Inf
178.82.50.84:8333,+Inf
34.207.3.254:8333,+Inf
95.105.14.133:8333,3.634069
138.246.234.36:8333,+Inf
180.215.214.77:8333,+Inf
79.195.67.247:8333,0.003575
5.3.67.115:8333,0.603082
79.20.138.101:8333,4.363196
89.0.53.158:8333,7.296681
[2a00:7c80:0:25::e37a]:8333,+Inf
[2a01:e34:ec16:93f0:e9d:92ff:fec7:5996]:8333,0.021158
104.248.30.202:8333,+Inf
178.14.26.49:8333,0.026344
42.98.245.105:8333,0.005257
80.31.185.168:8333,4.129822
[2601:285:580:a500:b597:fb72:4697:903a]:8333,+Inf
qsl3x63225alx4bt.onion:8333,0.774492
185.130.215.105:8333,0.000047
37.44.68.57:8333,0.000143
6qxdo2cendjejuld.onion:8333,+Inf
[2001:b07:6468:f273:d1c9:bd0c:6c91:6366]:8333,+Inf
[240e:e0:c58c:1b00:8c7b:6047:1b20:b5bb]:8333,0.752233
[2601:18c:8700:dc30:9d26:e732:9771:1c5a]:8333,0.000081
o74j67wuhtglitz7.onion:8333,+Inf
206.248.184.127:8333,+Inf
69.137.49.168:8333,0.000238
91.121.221.92:11080,+Inf
crcxzdmo3v6hhzeu.onion:8333,0.000866
pu6ypuqqd5w6mwzq.onion:8333,0.018051
167.86.105.246:8333,+Inf
[2a01:4f9:2a:6e3::2]:8333,+Inf
[2a02:2149:88d5:fd00:92e6:baff:fe74:aee5]:8333,0.002626
52.64.105.31:8333,+Inf
cio7az2j45kbk5lw.onion:8333,+Inf
tiiah7csuoklcvi6.onion:8333,+Inf
x2qldgt7xrhuqy4s.onion:8333,+Inf
109.167.132.201:8333,+Inf
195.141.54.218:8333,0.005171
2.125.179.41:8333,0.005455
[2804:31b4:911c:8200:186c:7abd:30bf:2993]:8333,0.031623
[2a02:1205:5078:dc40:538:7820:57e4:1bf9]:8333,0.053882
a2njskvuxszu66km.onion:8333,+Inf
128.199.178.41:8333,+Inf
79.120.70.47:8333,+Inf
85.145.142.46:8333,+Inf
92.117.122.120:8333,0.004679
95.116.226.30:8333,0.139629
95.82.146.70:8333,+Inf
[2001:12b4:2a4:1700:c9b:a486:ba90:2ff4]:8555,0.020404
[2001:8f8:1473:7434:b860:bbaf:c5cb:de0b]:8333,0.001080
213.142.153.5:8333,+Inf
220.86.74.210:8333,+Inf
31.180.172.27:8333,5.089838
tqpm6mf5og43zmuj.onion:8333,0.157180
81.6.39.241:8333,+Inf
95.69.249.63:8333,+Inf
k2r5tvcjg7ve2n7w.onion:8333,+Inf
172.116.169.85:8333,+Inf
77.109.191.149:8333,+Inf
77zrhjm7qk3tubfh.onion:8333,0.019106
83.8.19.14:8333,+Inf
84.190.135.81:8333,0.004080
85.214.32.221:8333,+Inf
91.121.210.168:8333,+Inf
[2600:1f14:34a:fe00:6c72:1fcd:433:dc97]:8333,2.119413
192.99.9.13:8333,+Inf
3.17.186.138:8333,+Inf
82.207.206.220:8333,0.005630
kb4ldeakn43ypx3v.onion:8333,+Inf
qfo7meoy5gcyp2ri.onion:8333,+Inf
95.216.229.43:8333,+Inf
5.61.48.35:8333,+Inf
50.101.71.121:8333,1.201870
85.214.80.203:8333,+Inf
[2804:ef4:4429:2601:81ba:c999:bcab:f3e8]:8333,38.162544
eaxjuhvexjomn3pv.onion:8333,+Inf
109.242.144.47:8333,0.000563
162.241.137.186:8333,+Inf
84.220.66.75:8333,7.429702
[2001:48f8:402c:1fd:d412:50ae:af9e:6e8d]:8333,0.643202
oukhtyp225ynaqro.onion:8333,+Inf
q2r6g77vajksjtsy.onion:8333,+Inf
206.53.71.36:8333,+Inf
4obaae7fet2kusra.onion:8333,0.000544
66.206.10.47:8333,+Inf
[2a05:8880:5:5:4873:7e8c:f916:4962]:8333,0.017396
j6i2i77ovak452a4.onion:8333,+Inf
149.224.11.11:8333,0.004197
167.114.210.51:8333,+Inf
79.30.173.188:8333,0.048473
195.154.223.131:8333,+Inf
[2a02:810a:1440:4acc:2199:1473:ca7c:15]:8333,1.269673
byr335hnygasagwy.onion:8333,35.250918
52.15.46.36:8333,+Inf
64.227.15.172:8333,+Inf
[2001:b07:6461:7811:61b8:b13d:e135:3636]:8333,0.270036
82.149.180.126:8333,0.048227
5.144.84.87:8333,+Inf
68.183.212.148:8333,+Inf
72.138.69.41:8333,0.001656
84.209.9.23:8333,+Inf
[240e:82:f007:67bc:ccbf:e691:5953:b826]:8333,0.034256
[2a01:4f9:4a:1def::2]:8333,+Inf
[2a02:c207:3001:4820::1]:8333,+Inf
167.71.163.160:8333,+Inf
35.240.7.194:8333,+Inf
37.48.125.238:8333,+Inf
79.210.162.225:8333,+Inf
81.249.213.236:8333,0.000241
90.71.38.63:8333,+Inf
92.75.127.251:8333,0.001116
95.112.92.146:8333,0.003759
188.115.168.73:33333,0.136073
189.59.196.244:8333,0.029530
207.246.86.231:8333,+Inf
[2003:eb:6716:9000:dea6:32ff:fe03:e7ec]:65327,+Inf
hu64s2mdr3x7yxka.onion:8333,+Inf
hzxj3dth3y2xt45o.onion:8333,+Inf
98.226.88.218:8333,10.119466
[2408:8025:13e:1120:3dc5:15ae:179e:eac7]:8333,0.000368
laszr3aacggyvduh.onion:8333,+Inf
xdbcejppfclheev2.onion:8333,+Inf
49.12.79.6:8333,+Inf
73.170.134.121:8333,0.000033
83.99.193.147:8333,0.000212
174.138.35.229:8333,+Inf
190.88.243.43:8333,11.932054
6pbt4q5nn7migbbu.onion:8333,0.189928
[2804:14d:5cb8:afe2::1]:8333,20.310296
144.76.175.228:8333,+Inf
144.76.202.44:8433,+Inf
206.189.72.229:8333,+Inf
77.23.124.24:8333,+Inf
ixnzjlvxkqfwoinj.onion:8333,+Inf
95.216.12.243:8333,+Inf
[2a01:e0a:233:7340:7ccf:8137:8468:2058]:8333,0.180505
omxa3wuir3ij7e7e.onion:8333,+Inf
47.113.102.241:11001,+Inf
73.53.78.243:8333,+Inf
8.208.22.35:8333,+Inf
192.207.12.244:8333,+Inf
59.111.106.244:8333,+Inf
69.113.251.77:8333,+Inf
76.108.238.213:8444,0.413150
79.45.180.40:8333,+Inf
121.98.205.102:8333,+Inf
158.110.145.243:8333,+Inf
185.107.80.138:8333,+Inf
[2a01:8b81:7801:6c00::4]:8333,0.001571
bxxvkb7czrxtvz2c.onion:8333,+Inf
80.128.146.148:8333,0.000036
[2001:41d0:2:d26::]:8333,+Inf
[2a01:4f8:141:47::2]:8333,+Inf
[2408:8256:2282:5f2f:6198:da55:f0f4:4962]:8333,0.029816
[2a01:4f9:2a:2e46::2]:8333,+Inf
ez36tyw3uds5msv4.onion:8333,+Inf
144.202.13.192:8333,+Inf
68.251.59.222:8333,0.000130
92.117.145.95:8333,0.003961
[2600:1f16:625:e00:814a:23f6:e996:5e64]:8333,0.467831
[2600:8801:7f02:1400:a055:1e45:f448:9e00]:8333,0.020132
bk5ejfe56xakvtkk.onion:8333,0.000046
41.96.154.195:8333,1.019108
46.246.43.178:8333,0.005476
77.40.106.118:8333,9.078491
[2002:2f5b:a5f9::2f5b:a5f9]:8885,+Inf
144.76.13.207:8333,+Inf
207.180.244.27:8333,0.000469
46.142.7.50:8333,0.133718
37wddzd4kckkx6ru.onion:8333,+Inf
94.247.134.187:8333,1.133799
zui4qijtmkpe5c6g.onion:8333,+Inf
165.120.226.218:8333,0.018479
178.128.116.73:8333,+Inf
178.128.90.120:8333,+Inf
95.216.6.47:8333,+Inf
139.59.247.235:8333,+Inf
2.132.78.253:8333,+Inf
83.25.161.34:8333,+Inf
85.253.80.250:8333,0.028582
98.29.195.204:8333,+Inf
[2a01:e0a:b7:7db0:14bb:17c8:9357:8acc]:8333,0.000025
178.7.3.52:8333,3.918367
34.241.73.37:8333,0.167019
54.38.150.54:8333,+Inf
[2001:41d0:a:f8e5::1]:8333,+Inf
[2a01:e35:39f1:9680:1cd3:9373:4aeb:319e]:8333,+Inf
104.248.9.221:8333,0.000083
67.205.184.79:8333,+Inf
96.225.78.238:8333,+Inf
82.207.203.141:8333,0.004301
[2607:f2c0:f200:201:bc06:724c:cfa9:b1fb]:8333,45.473684
i4lfywlbbk5sin3f.onion:8333,0.004404
66.189.85.187:8333,+Inf
79.183.105.28:8433,0.000022
84.184.247.9:8333,0.004289
93.135.83.210:8333,0.004298
94.214.164.158:8333,0.216820
13.79.6.157:8333,+Inf
202.137.175.203:8333,19.775692
213.133.103.3:9199,0.000053
[2802:8001:67b0:2500:e9b4:6c7:35c2:3e8]:8333,0.003103
80.112.0.168:8333,+Inf
18.179.39.98:8333,+Inf
24.177.106.85:8333,+Inf
73.93.138.168:8333,+Inf
27.109.185.122:8333,+Inf
65.188.249.5:8333,0.053884
77.179.151.243:8333,0.003466
[2001:41d0:602:e33:7bac:23d9:e703:1]:8333,+Inf
[2a01:4f8:c2c:646c::1]:8333,+Inf
122.190.128.2:8333,+Inf
167.71.163.144:8333,+Inf
198.27.83.13:8333,+Inf
51.37.9.120:8333,0.003340
76.123.60.39:8333,+Inf
77.6.105.237:8333,0.025343
83.135.203.223:8333,0.010224
95.161.12.45:8333,+Inf
107.191.116.103:8333,+Inf
187.145.124.216:8333,4.557443
216.194.165.98:8333,+Inf
x5hr6nojzg2qbpr3.onion:8333,+Inf
[2002:c6cc:fd7a::c6cc:fd7a]:8333,0.006905
ajxwu5zvwvsjrdry.onion:8333,+Inf
qhthnvyb7ggxaxir.onion:8333,2.044196
47.245.31.170:8333,+Inf
92.194.49.137:8333,0.007878
[2603:6000:b801:b500::683]:8333,+Inf
108.61.81.53:8333,+Inf
149.224.135.96:8333,0.004368
193.153.211.37:8333,+Inf
81.202.124.15:8333,0.340630
89.166.158.5:8333,0.017875
[2a01:e0a:292:1db0:1df6:c939:69e6:98ba]:8333,0.177550
gb5ypqt63du3wfhn.onion:8333,+Inf
213.67.165.174:8333,+Inf
24.150.92.143:8333,0.747482
77.10.75.173:8333,0.011571
f2s2snja6qswmpbq.onion:8333,+Inf
172.104.42.174:8333,+Inf
5.251.151.172:8333,0.010898
80.93.213.246:8333,+Inf
[2400:2411:afe1:e400:d31:8278:4c25:1365]:8333,0.012923
[2a02:2f0a:b206:de01:1815:d65f:6ba7:18af]:8333,0.000323
eraquvl3hc4mfnbe.onion:8333,0.000123
185.5.55.219:8333,+Inf
27.33.144.199:8333,0.056328
336lqgffb4tg5gpm.onion:8333,+Inf
95.145.161.171:8333,8.672957
[2a01:4f8:222:1881::2]:8333,+Inf
rvxlan6p2guj2ren.onion:8333,+Inf
136.25.131.46:8333,+Inf
78.108.111.182:8333,0.000054
85.137.209.64:8333,0.071682
[2804:14d:baa7:9674:3615:9eff:fe23:d610]:8333,+Inf
kn4eax5hyyw2o4jc.onion:8333,+Inf
rz2h45tnsads5zin.onion:8333,+Inf
vghmrza2cw3szr6d.onion:8333,+Inf
365qon5hdpfdogth.onion:8333,0.022325
89.244.173.32:8333,0.006434
89.40.143.228:8333,+Inf
88.146.50.37:8333,0.001085
92.252.181.12:8333,0.001060
hgcojxbmnmfqlmby.onion:8333,0.036678
paygnnxbyu6t5exz.onion:8333,+Inf
185.25.48.114:8333,+Inf
37.247.70.247:8333,14.257426
77.182.103.131:8333,0.004222
94.68.136.80:12333,0.000792
cicpynnbkg5iiw3w.onion:8333,+Inf
nwyw266raqrqydsr.onion:8333,0.020262
136.34.203.180:8333,+Inf
185.197.160.54:8333,+Inf
199.188.204.18:8333,0.000020
31.25.241.224:8335,+Inf
50.83.38.168:8333,+Inf
52.52.195.167:8333,+Inf
84.57.161.142:8333,+Inf
91.1.28.186:8333,0.002230
109.250.241.127:8333,0.003808
161.35.136.167:8333,+Inf
184.160.209.126:8333,0.000145
rfnko23in6lfv5qa.onion:8333,0.000526
71.72.140.136:8333,+Inf
[2a01:4f8:200:81e7::2]:8333,+Inf
[2a01:4f9:2a:b0::2]:8333,+Inf
176.9.9.155:8333,+Inf
52.7.233.13:8333,+Inf
68.183.231.238:8333,+Inf
213.89.237.246:8333,+Inf
3.125.38.13:8333,+Inf
89.244.187.150:8333,0.004318
89.245.240.230:17334,0.052712
95.116.93.110:8333,0.135414
185.232.28.254:8333,0.000219
188.74.11.202:8333,0.004149
188.74.28.1:8333,0.003836
satofxsc3xjadxsm.onion:8333,+Inf
93.197.41.151:8333,0.003315
93.202.130.70:8333,0.004302
178.121.112.77:8333,0.000154
23.243.224.177:8333,0.058311
78.110.75.90:8333,0.004299
121.99.71.203:8333,+Inf
207.216.111.163:8333,+Inf
rbr65fyqbyacqlei.onion:8333,0.001171
87.172.232.238:8333,0.004022
92.107.182.215:8333,0.003355
[2001:41d0:1000:2c63::]:8333,+Inf
[2001:b07:2e5:cbbe:61aa:b9b2:dd6c:1a02]:8333,4.567320
mwrgj5xg2giakuma.onion:8333,+Inf
159.203.17.92:8333,0.002172
3.81.225.117:8333,+Inf
81.198.242.216:8333,4.290822
77.6.249.9:8333,0.137040
87.95.253.67:8333,0.043064
[2a01:e34:ecf1:c6a0:8ff2:3dd1:e71c:bac5]:8333,0.002117
jz63wn4fbqlxzypr.onion:8333,0.015393
urfy6zfvgbvuj4da.onion:8333,+Inf
24.155.114.8:8333,0.010723
2rihhai65tigvwgq.onion:8333,0.083266
72.139.107.182:8333,+Inf
zjc3frnmf3b3d4hd.onion:8333,+Inf
67.161.255.106:8333,0.002537
6ar4yto2qiian2lf.onion:8333,+Inf
78.110.77.133:8333,0.003929
79.195.235.226:8333,0.013712
80.139.111.154:8333,0.109149
159.69.250.222:8333,+Inf
176.167.218.189:8333,0.069204
54.171.71.199:8333,+Inf
op4ohdulorqot3yl.onion:8333,0.005512
84.25.149.48:8333,0.938080
[2003:cb:8714:5802:baae:edff:feea:317d]:8333,0.000143
[2804:14d:baa0:8f37:8432:95c7:8d05:522a]:8333,1.392942
[2607:fb90:4ae2:610:4b2:de22:1001:3de4]:8333,39.687644
jsk4kk4pkpdu7otn.onion:8333,+Inf
118.189.187.219:8333,+Inf
185.40.163.197:8333,0.010560
[2001:470:1f15:106:fa05:465b:f1cd:c83f]:8333,+Inf
94.19.99.155:8333,0.609704
98.32.242.85:8333,0.000017
von7mp5zvcbemopd.onion:8333,+Inf
34.203.169.172:8333,0.000162
54.38.237.6:8333,+Inf
79.229.44.248:8333,0.008185
[2001:b07:ae6:1ddc:85b:497:9a1f:6f3]:8333,1.512181
70.55.131.69:8333,+Inf
78.34.17.63:8333,0.059206
79.210.172.78:8333,0.056335
db5lx6vvczz7ugud.onion:8333,+Inf
77.6.251.52:8333,1.659942
[2001:b011:5005:1da3:d81d:e9cf:d339:e630]:8333,0.001116
[2403:6200:88a2:f6a0:297d:1833:157c:350b]:8333,0.206981
93.89.84.93:8333,+Inf
[2001:16b8:6447:2900:9525:69c6:cc91:605a]:8333,0.004603
[2601:203:104:9390::7e28]:8333,0.000584
[2a01:4f8:162:2196::2]:8333,+Inf
174.6.108.142:8333,+Inf
79.136.225.223:8333,0.025493
85.230.78.112:8333,+Inf
[2400:4050:a842:4000:1401:ae15:c9e7:69bc]:8333,0.003964
182.239.236.243:8333,+Inf
198.27.75.148:8333,+Inf
62.152.58.16:9421,+Inf
46.6.13.167:8333,0.072128
77.53.41.99:8333,0.027455
89.247.4.179:8333,0.003560
95.216.237.185:8333,+Inf
[2603:300b:901:bb00:b94e:e3eb:b0e4:967d]:8333,0.000342
18.156.81.115:8333,+Inf
185.78.209.27:8333,0.000172
188.243.45.223:8333,0.000033
mdb3oupwf4f2qyjb.onion:8333,+Inf
ujrfhfp3ubzjl3hl.onion:8333,+Inf
wkemjpseiyx27osp.onion:8333,+Inf
109.78.41.142:8333,0.304948
176.9.120.139:8333,+Inf
p6h2rlpprxhhzd5q.onion:8333,+Inf
[2a01:e0a:2b6:9730:d0a7:d378:c0e4:16f6]:8333,0.028057
47.74.228.168:8333,+Inf
71.127.156.63:8333,+Inf
91.121.220.113:8333,+Inf
71.163.46.146:8334,+Inf
72.192.19.169:8333,+Inf
[2a02:120b:c3e4:c0b0:459a:6e9c:f613:2c49]:8333,0.050128
pviez4vjyydzicyb.onion:8333,0.000045
77.6.72.90:8333,0.004688
79.225.238.46:8333,0.004865
95.216.119.109:8333,0.000083
88.70.134.214:8333,+Inf
104.177.64.122:8333,+Inf
216.152.180.108:8333,0.000223
67.5.104.44:8333,0.005256
40.73.31.20:8333,+Inf
61.78.78.108:8333,+Inf
85.117.237.8:8333,+Inf
85.212.2.116:8333,+Inf
91.3.75.148:8333,0.003257
104.198.95.132:8333,+Inf
165.227.101.132:8333,+Inf
190.88.245.109:8333,41.379310
95.217.6.254:8333,+Inf
ob33ejgtdbfplkjr.onion:8333,+Inf
92.196.17.229:8333,0.028679
[2001:b07:ae6:1ddc:1d1b:1d74:21f4:a9d3]:8333,0.007125
[2a02:c205:2021:4216::1]:8333,+Inf
wjsbxxgg7yteubse.onion:8333,+Inf
188.138.88.42:8333,+Inf
89.244.178.220:8333,+Inf
90.182.165.18:8333,+Inf
[2a00:1fa0:2e4:34f2:7046:e190:5fd9:6bdb]:8333,1.592744
[2a01:e0a:2ed:a220:4815:e740:a791:3297]:8333,0.088597
159.138.87.18:8333,+Inf
77.231.12.208:8333,2.982807
83.135.156.57:8333,0.004341
5.139.45.151:8333,1.776754
[2607:f2c0:e1e2:11:1044:9b7a:b81e:1d74]:8333,0.000041
123.203.16.232:8333,+Inf
142.93.6.38:8333,+Inf
203.219.247.151:8333,0.002046
84.20.122.100:8333,+Inf
89.245.244.98:17334,0.031657
98.252.70.118:8333,0.281661
n4wa6plnmpvmwm54.onion:8333,+Inf
191.30.171.212:8333,0.000913
51.15.21.149:8333,0.004121
77.21.178.155:8333,+Inf
5sjt2y6sueiupxuc.onion:8333,+Inf
93.138.6.202:8333,0.006676
95.116.79.110:8333,2.063481
[2001:41d0:a:205f::1]:8333,+Inf
134.209.238.81:8333,+Inf
136.33.238.17:8333,+Inf
207.154.230.25:18333,+Inf
84.1.52.201:8333,0.436029
85.0.238.143:8333,47.394405
[2001:b011:5005:1ed1:fc3c:406e:8445:9763]:8333,0.014260
auel36lvtpjsyert.onion:8333,0.000476
hdlk5ngrpwe2jfis.onion:8333,+Inf
124.77.67.215:8333,0.018470
128.72.173.230:8333,0.060141
77.120.122.22:8433,+Inf
54zas5lg4baqj63p.onion:8333,+Inf
5o3vzsmt7rwlpdfu.onion:8333,+Inf
84.148.210.66:8333,0.003510
[2001:f40:906:d0ac:6d05:7c0b:fb2e:7ad5]:8333,+Inf
[2600:1f14:34a:fe00:449a:9515:8436:f407]:8333,3.769140
160.20.145.62:8333,+Inf
193.37.215.67:8333,+Inf
34.211.28.19:8333,0.000018
[2804:4640:2001:47:f04f:6b3e:4497:6987]:8333,0.000194
f3nyyjba6kpxznhk.onion:8333,+Inf
qyi2gnhtm7mlt5bg.onion:8333,+Inf
jxwrn2awwdtu446i.onion:8333,0.001298
119.17.151.61:8333,+Inf
151.67.10.49:8333,0.012945
67.175.9.147:8333,+Inf
34.254.189.110:8333,0.000134
35.207.55.43:8333,+Inf
51.79.130.84:8333,+Inf
69.181.199.185:8333,0.005463
m5f4zdglahidldua.onion:8333,+Inf
134.209.254.31:8333,+Inf
144.91.66.137:6455,+Inf
3.135.205.28:8333,0.004124
14.203.138.28:8333,0.008364
96.126.123.143:8333,+Inf
171.7.47.231:8333,0.016099
52.28.19.80:8333,0.000020
ffzgtskrcyk552zj.onion:8333,+Inf
en57dhisedtoxj2d.onion:8333,0.099652
kictkmepiim7sovs.onion:8333,0.185188
147.30.39.106:8333,0.004037
188.166.161.240:8333,+Inf
79.207.246.38:8333,+Inf
51.15.46.131:8333,0.000425
86.133.20.247:8333,0.075081
88.27.52.71:8333,5.358804
[2607:fb90:4a36:770e:bc7a:dc40:ccae:60ea]:8333,7.547829
116.203.136.157:8333,+Inf
188.74.11.49:8333,+Inf
192.169.94.29:8333,+Inf
76.196.88.249:8333,0.000236
77.13.78.85:8333,0.253896
89.0.86.158:8334,0.024065
[2a01:e35:2429:2eb0:2cd9:5ee0:e2bb:380]:8333,18.347845
c3e26duumllwnk6d.onion:8333,+Inf
222.234.57.14:8333,8.337354
45.151.125.47:8333,+Inf
54.169.187.151:8333,0.000024
52.197.103.92:8333,+Inf
93.209.177.48:8333,0.004114
gxtfigd3ur3jfcl4.onion:8333,0.000421
109.173.41.43:8333,+Inf
159.65.39.11:8333,+Inf
219.79.80.18:8333,0.271831
aktfeaqkbnk52bfx.onion:8333,0.000593
188.171.10.160:8333,+Inf
77.125.59.41:8333,0.000569
77.141.8.209:8333,+Inf
93.209.180.201:8333,0.003488
94.23.55.197:8333,0.032358
[2a01:4f8:c2c:7349::1]:8333,+Inf
kbjtwbozi3okrewm.onion:8333,+Inf
79.194.169.139:8333,0.004139
79.208.235.104:8333,0.031351
84.160.54.211:8333,0.007500
93.92.205.180:8334,+Inf
[2601:200:10e:e436:b09e:18f9:ec4f:d43f]:8333,1.012101
m5qx5coqkkvffekb.onion:8333,+Inf
xqzqubcvyawdp26x.onion:8333,+Inf
47.99.158.238:8333,+Inf
5.89.186.167:8333,+Inf
80.128.146.59:8333,0.004286
24.18.237.227:8333,+Inf
4mewwo2bfxk6lg3f.onion:8333,+Inf
92.117.141.15:8333,0.003523
[2a01:4f8:241:1389::2]:8333,+Inf
pit2ek46umdbpglh.onion:8333,+Inf
157.7.211.107:8333,+Inf
193.110.113.28:8333,+Inf
203.11.71.1:8333,+Inf
[2607:f470:8:1048:ae1f:6bff:fe70:7240]:8333,+Inf
108.241.29.157:8333,+Inf
6jsexozpgi5g74d2.onion:8333,+Inf
84.148.222.111:8333,0.003309
116.202.97.132:8333,+Inf
3xpe2dezlkupnimv.onion:8333,0.000685
79.84.114.36:8333,+Inf
63.143.32.126:8333,+Inf
82.197.218.97:8333,+Inf
84.184.246.61:8333,0.104956
[2a01:4f8:150:7149::2]:8333,+Inf
[2a02:1205:5056:eed0:28eb:50a8:fb3f:78e6]:8333,0.161051
154.209.4.76:8333,+Inf
199.127.63.228:8333,+Inf
212.112.145.196:8333,+Inf
92.75.82.119:8333,0.487527
jz5nfzcgnhn6vwhi.onion:8333,+Inf
52.57.99.180:8333,+Inf
79.235.168.199:8333,+Inf
91.121.82.143:8333,+Inf
osvtnellmbsnjk72.onion:8333,+Inf
173.26.167.85:8333,+Inf
34.251.55.234:5001,+Inf
nkrxxm65ggz3vlsz.onion:8333,+Inf
2ajon3moyf4i2hbb.onion:8333,+Inf
46.239.16.93:8333,0.004124
58.247.225.227:8333,0.000028
79.229.45.214:8333,+Inf
87.178.78.76:8333,0.009569
174.115.68.5:8333,0.009287
207.161.3.115:8333,3.565680
243t723lvnwjwnse.onion:8333,+Inf
94.134.173.59:8333,0.003534
[2400:2410:30e0:6500:9986:c4af:be15:5823]:8333,0.001013
[2804:1b2:81:3d5:f1a6:d23f:5026:4937]:8333,1.445106
[2a00:1fa1:31c:eaf3:fc48:b509:28bd:1b10]:8333,19.380888
zd6pgq3tjo2ndzwh.onion:8333,+Inf
163.172.61.154:8333,+Inf
80.108.210.64:8333,0.000138
93.136.82.69:8333,0.919257
85.173.73.99:8333,0.006378
88.147.244.250:8333,+Inf
95.222.193.130:8333,0.000861
[2400:4052:e20:4f00:69fe:bb33:7b1c:a1ca]:8333,+Inf
[2a00:1630:14::101]:8333,+Inf
31.150.158.2:8333,0.003980
39.108.68.237:7781,+Inf
84.140.153.51:8333,1.485608
avahskk5o35jnqas.onion:8333,+Inf
[2a01:c844:240e:3a00:31e0:7e61:1ee1:7d1c]:8333,0.060947
gb6d3c6jjguqrl5x.onion:8333,0.000998
hroumt5p4kzi5p4c.onion:8333,+Inf
yr7ixqw46kdisbfi.onion:8333,0.848623
149.202.164.102:8333,0.000281
77.99.174.201:8333,+Inf
93.41.154.85:8333,+Inf
77.191.93.43:8333,0.012431
92.236.199.210:8333,+Inf
93.136.152.235:8333,0.007064
[2001:41d0:303:2b2b::]:8333,+Inf
[2a02:c7f:c446:8600:ec60:af9e:638a:489c]:8333,+Inf
178.14.56.98:8333,112.941176
5.135.183.211:8333,+Inf
71.60.192.20:8333,+Inf
82.130.102.15:8333,+Inf
91.61.55.41:8333,0.003818
[2a00:1370:8143:3b97:2805:630c:625:8799]:8333,0.001609
[2a02:120b:2c33:df10:24bc:c4e4:2d2a:2aaf]:8333,4.664975
103.99.170.210:8333,+Inf
178.63.40.233:8333,+Inf
189.249.193.10:8333,0.000100
[2a01:e0a:377:5410::7c0e:abb2]:8333,0.039783
34.253.220.130:8333,+Inf
95.112.104.222:8333,0.004255
[2607:5300:60:9fa1::]:8333,+Inf
194.118.172.29:8333,0.000145
[2600:1f16:625:e00:a70f:e728:e8e1:2c2e]:8333,0.971583
69.55.55.220:8333,+Inf
89.70.77.46:8333,0.003425
92.196.106.18:8333,0.004047
[2002:508:121d::508:121d]:8333,+Inf
[2a01:e35:2ffe:df90:8d1a:8847:1cd3:b7aa]:8333,1.099880
157.245.241.95:8333,+Inf
18.228.122.94:8333,+Inf
5.103.137.146:9333,+Inf
52.47.198.36:8333,+Inf
[2408:8207:c4f:6290:3102:8fee:2dcc:671c]:8333,0.007379
[2602:61:78ed:6b00::1]:8333,+Inf
18.138.255.82:8333,+Inf
37.223.45.175:8333,0.000180
46.101.175.130:8333,+Inf
[2001:981:6d79:1:5014:3650:5a86:fafa]:8333,+Inf
[2a02:1205:34d6:1c30:b5e5:cf7:bcd7:4430]:8333,0.008174
sa6m3rvycipgemky.onion:8333,+Inf
3frvmsch3nrgj4zo.onion:8333,+Inf
3r4juwdtjs25fdgq.onion:8333,0.000279
54.244.13.2:8333,+Inf
82.165.23.226:8333,+Inf
86.153.104.41:8333,+Inf
bmsigkefknnpt2fq.onion:8333,0.004938
194.223.87.79:8333,0.000824
37.117.28.206:8333,39.926063
3s223cqau4rif7dk.onion:8333,+Inf
217.182.142.251:8333,+Inf
78.32.157.222:8333,+Inf
79.108.204.21:8885,0.020800
[2a01:e0a:595:d010:19a0:83e9:86a7:399b]:8333,0.000366
uqlmbnkp3brmxl4t.onion:8333,+Inf
18.162.208.153:48332,+Inf
188.74.15.65:8333,0.004496
199.229.249.155:30249,+Inf
188.127.229.105:8333,+Inf
92.101.60.184:8333,131.107739
[2601:282:8001:c20:c6f:ac73:464f:b748]:8333,0.001599
